Geneid	ENSEMBL	log2FoldChange	padj	DEG
Gm7029	ENSMUSG00000115113.1	NA	NA	NS
Gm27740	ENSMUSG00000098621.1	0	NA	NS
Platr17	ENSMUSG00000092349.1	-0.02	NA	NS
Gm19412	ENSMUSG00000101438.2	0	NA	NS
CR974462.1	ENSMUSG00000117603.1	0.04	NA	NS
Gm23111	ENSMUSG00000084601.1	0	NA	NS
Gm4152	ENSMUSG00000092512.2	0.01	NA	NS
CR974462.6	ENSMUSG00000118084.1	0.06	NA	NS
CR974462.5	ENSMUSG00000118082.1	-0.01	NA	NS
Gm26940	ENSMUSG00000092338.1	NA	NA	NS
Mir219a-1	ENSMUSG00000065555.1	NA	NA	NS
Mir219c	ENSMUSG00000105964.1	NA	NA	NS
H2-Ke6	ENSMUSG00000073422.11	-0.07	NA	NS
Gm20427	ENSMUSG00000092595.2	0	NA	NS
Col11a2	ENSMUSG00000024330.17	0.03	NA	NS
H2-Pb	ENSMUSG00000092383.2	0	NA	NS
BC051537	ENSMUSG00000098197.2	0	NA	NS
H2-Pa	ENSMUSG00000098241.2	-0.02	NA	NS
CR974462.2	ENSMUSG00000117772.1	0.01	NA	NS
CR974462.3	ENSMUSG00000117829.1	NA	NA	NS
CR974462.4	ENSMUSG00000118026.1	0.09	NA	NS
Gm20493	ENSMUSG00000092246.2	-0.01	NA	NS
Gm20496	ENSMUSG00000092550.2	NA	NA	NS
Gm15821	ENSMUSG00000081512.1	-0.06	NA	NS
Gm20513	ENSMUSG00000092415.2	0.1	NA	NS
H2-Ea-ps	ENSMUSG00000036322.11	0.02	NA	NS
Gm15320	ENSMUSG00000082103.2	0.04	NA	NS
Gm15321	ENSMUSG00000083522.1	-0.01	NA	NS
BC051142	ENSMUSG00000057246.16	0.02	NA	NS
Gm15332	ENSMUSG00000083369.1	-0.01	NA	NS
Gm15331	ENSMUSG00000083020.1	-0.09	NA	NS
Gm15329	ENSMUSG00000083441.1	-0.01	NA	NS
Gm20462	ENSMUSG00000092406.1	-0.01	NA	NS
Pbx2	ENSMUSG00000034673.14	-0.01	NA	NS
Ager	ENSMUSG00000015452.14	-0.09	NA	NS
Gm20463	ENSMUSG00000092395.1	NA	NA	NS
Gm20460	ENSMUSG00000092176.1	NA	NA	NS
Gm20461	ENSMUSG00000092525.1	0.01	NA	NS
Gm24389	ENSMUSG00000095142.1	-0.01	NA	NS
Cyp21a2-ps	ENSMUSG00000092471.1	-0.01	NA	NS
Stk19-ps1	ENSMUSG00000092202.1	0.02	NA	NS
Skiv2l-ps1	ENSMUSG00000092543.1	0.02	NA	NS
Gm27471	ENSMUSG00000098809.1	NA	NA	NS
Tnxa	ENSMUSG00000092200.1	0.02	NA	NS
Cyp21a1	ENSMUSG00000024365.9	0	NA	NS
C4a	ENSMUSG00000015451.16	0.02	NA	NS
Mir6971	ENSMUSG00000098458.1	NA	NA	NS
Mir6970	ENSMUSG00000098460.1	NA	NA	NS
Gm20547	ENSMUSG00000092511.7	NA	NA	NS
Mir6972	ENSMUSG00000098445.1	0.01	NA	NS
C2	ENSMUSG00000024371.14	0	NA	NS
Zbtb12	ENSMUSG00000049823.9	0	NA	NS
Snord52	ENSMUSG00000093009.1	NA	NA	NS
Gm25744	ENSMUSG00000092687.1	NA	NA	NS
Gm8696	ENSMUSG00000092557.1	-0.01	NA	NS
Hspa1a	ENSMUSG00000091971.3	-0.15	NA	NS
Gm20481	ENSMUSG00000092609.1	NA	NA	NS
Hspa1l	ENSMUSG00000007033.4	0.02	NA	NS
Gm10501	ENSMUSG00000073415.4	-0.09	NA	NS
Vwa7	ENSMUSG00000007030.8	0.02	NA	NS
Sapcd1	ENSMUSG00000036185.9	0.01	NA	NS
Gm23421	ENSMUSG00000096022.1	0.01	NA	NS
Mpig6b	ENSMUSG00000073414.8	0.09	NA	NS
Ly6g6c	ENSMUSG00000092586.8	-0.01	NA	NS
Ly6g6e	ENSMUSG00000013766.11	0.11	NA	NS
Ly6g5c	ENSMUSG00000034482.2	NA	NA	NS
Ly6g5b	ENSMUSG00000043807.6	0.08	NA	NS
Gm20522	ENSMUSG00000092241.1	0.1	NA	NS
Apom	ENSMUSG00000024391.7	-0.12	NA	NS
Gm23442	ENSMUSG00000064853.1	0.02	NA	NS
Gm17705	ENSMUSG00000090936.2	-0.05	NA	NS
Ncr3-ps	ENSMUSG00000086076.1	-0.01	NA	NS
Mir6973a	ENSMUSG00000098291.1	0.01	NA	NS
Tnf	ENSMUSG00000024401.14	0.02	NA	NS
Lta	ENSMUSG00000024402.5	0.06	NA	NS
Mir6974	ENSMUSG00000099006.1	0.01	NA	NS
Gm16181	ENSMUSG00000081650.1	-0.01	NA	NS
Gm22589	ENSMUSG00000075770.1	NA	NA	NS
Mir6975	ENSMUSG00000098499.1	0.01	NA	NS
Mir8094	ENSMUSG00000098269.1	NA	NA	NS
Gm18733	ENSMUSG00000092444.1	0.02	NA	NS
Gm18734	ENSMUSG00000092438.1	-0.01	NA	NS
Gm8741	ENSMUSG00000091655.3	0	NA	NS
H2-Q3	ENSMUSG00000092253.1	0.05	NA	NS
H2-Q5	ENSMUSG00000055413.12	0.15	NA	NS
Gm8750	ENSMUSG00000092560.2	0.01	NA	NS
Gm8752	ENSMUSG00000092278.1	0	NA	NS
Pou5f1	ENSMUSG00000024406.16	0.02	NA	NS
Gm19553	ENSMUSG00000093516.1	NA	NA	NS
Psors1c2	ENSMUSG00000024409.8	0.02	NA	NS
Cdsn	ENSMUSG00000039518.7	0.01	NA	NS
Gm9613	ENSMUSG00000092409.1	-0.01	NA	NS
2300002M23Rik	ENSMUSG00000039269.5	0	NA	NS
Sfta2	ENSMUSG00000090509.2	0.03	NA	NS
Gm9573	ENSMUSG00000090588.2	0.03	NA	NS
Mucl3	ENSMUSG00000073408.2	-0.02	NA	NS
Gm20483	ENSMUSG00000092389.2	0.01	NA	NS
Gm23864	ENSMUSG00000093921.1	-0.03	NA	NS
Gm4577	ENSMUSG00000086867.1	-0.01	NA	NS
Gm20443	ENSMUSG00000092219.1	0.02	NA	NS
Gm20442	ENSMUSG00000092600.1	0.03	NA	NS
4833427F10Rik	ENSMUSG00000092171.1	0.03	NA	NS
Ppp1r18os	ENSMUSG00000087443.1	0.05	NA	NS
Gm28033	ENSMUSG00000098716.1	NA	NA	NS
Gm16279	ENSMUSG00000084998.1	-0.08	NA	NS
Mir1894	ENSMUSG00000084751.1	NA	NA	NS
Gm8801	ENSMUSG00000092284.1	0.03	NA	NS
Mir877	ENSMUSG00000077931.1	0.01	NA	NS
Gm20508	ENSMUSG00000092604.1	-0.01	NA	NS
A930015D03Rik	ENSMUSG00000092368.1	0.01	NA	NS
Gm6034	ENSMUSG00000073407.1	0.01	NA	NS
Gm8810	ENSMUSG00000091373.4	-0.01	NA	NS
Gm20530	ENSMUSG00000092304.2	0.01	NA	NS
Gm8815	ENSMUSG00000092224.2	0	NA	NS
Gm7030	ENSMUSG00000092243.8	-0.03	NA	NS
BC023719	ENSMUSG00000092365.2	NA	NA	NS
Gm19684	ENSMUSG00000092277.1	-0.01	NA	NS
Gm9574	ENSMUSG00000073980.5	0.03	NA	NS
2410017I17Rik	ENSMUSG00000038311.13	-0.04	NA	NS
Gm17782	ENSMUSG00000092366.2	-0.03	NA	NS
Gm6659	ENSMUSG00000092289.1	0.01	NA	NS
Gm6623	ENSMUSG00000092374.1	0.04	NA	NS
Gm20495	ENSMUSG00000092480.1	-0.01	NA	NS
Gm4246	ENSMUSG00000092240.1	0.09	NA	NS
Gm20447	ENSMUSG00000092306.3	0.01	NA	NS
Gm8835	ENSMUSG00000092457.3	0.04	NA	NS
Gm5682	ENSMUSG00000092265.2	-0.01	NA	NS
Gm20392	ENSMUSG00000092362.3	0.03	NA	NS
Gm10074	ENSMUSG00000101932.1	0.03	NA	NS
Gm20545	ENSMUSG00000092428.1	0.02	NA	NS
Gm29402	ENSMUSG00000101756.1	-0.01	NA	NS
Gm18604	ENSMUSG00000092612.2	0.01	NA	NS
Gm20391	ENSMUSG00000092363.1	NA	NA	NS
Gm22453	ENSMUSG00000084750.1	0.01	NA	NS
Gm4252	ENSMUSG00000092502.1	0	NA	NS
Gm20546	ENSMUSG00000092392.1	0	NA	NS
Gm6633	ENSMUSG00000092317.1	0	NA	NS
H2-M10.2	ENSMUSG00000023083.7	-0.01	NA	NS
H2-M10.1	ENSMUSG00000024448.14	0.06	NA	NS
H2-M10.3	ENSMUSG00000058124.4	0.03	NA	NS
Stk-ps1	ENSMUSG00000092555.1	-0.01	NA	NS
H2-M10.5-ps1	ENSMUSG00000092508.1	0.04	NA	NS
Lgals1-ps1	ENSMUSG00000092231.1	0.01	NA	NS
Rpl9-ps9	ENSMUSG00000092437.1	0.07	NA	NS
Obox3-ps8	ENSMUSG00000044538.10	0	NA	NS
H2-M10.4	ENSMUSG00000048231.14	0.04	NA	NS
Gm20452	ENSMUSG00000092290.1	0.02	NA	NS
Gm20451	ENSMUSG00000092493.1	0.01	NA	NS
Gm20454	ENSMUSG00000092296.1	0.01	NA	NS
Gm20453	ENSMUSG00000092414.1	0	NA	NS
H2-M11	ENSMUSG00000037537.6	0.01	NA	NS
Gm8868	ENSMUSG00000092332.1	0.02	NA	NS
Gm20450	ENSMUSG00000092606.1	0.01	NA	NS
H2-M9	ENSMUSG00000067201.11	0.08	NA	NS
Rpl9-ps5	ENSMUSG00000092485.1	0	NA	NS
H2-M1	ENSMUSG00000037334.2	0	NA	NS
Gm8877	ENSMUSG00000092298.1	-0.01	NA	NS
Gm20549	ENSMUSG00000092377.1	0	NA	NS
Gm20523	ENSMUSG00000092172.1	0.04	NA	NS
Gm20525	ENSMUSG00000092343.1	0	NA	NS
Gm20526	ENSMUSG00000092435.1	-0.01	NA	NS
Gm4271	ENSMUSG00000092521.2	0.01	NA	NS
Gm20401	ENSMUSG00000092385.1	0.01	NA	NS
Gm8878	ENSMUSG00000092460.1	0.04	NA	NS
H2-M10.5	ENSMUSG00000037246.6	-0.01	NA	NS
H2-M10.6	ENSMUSG00000037130.4	0.03	NA	NS
Gm25973	ENSMUSG00000065651.1	0.03	NA	NS
Trim10	ENSMUSG00000073400.6	0.04	NA	NS
Trim40	ENSMUSG00000073399.9	-0.01	NA	NS
1700031A10Rik	ENSMUSG00000092239.1	0.03	NA	NS
Znrd1as	ENSMUSG00000036214.14	0	NA	NS
Gm27735	ENSMUSG00000099318.1	NA	NA	NS
H2-M6-ps	ENSMUSG00000083534.1	0.12	NA	NS
2410137M14Rik	ENSMUSG00000064308.10	-0.02	NA	NS
H2-M5	ENSMUSG00000024459.18	0.01	NA	NS
Zfp57	ENSMUSG00000036036.15	0.05	NA	NS
Mog	ENSMUSG00000076439.12	0.01	NA	NS
Gm22388	ENSMUSG00000088819.1	-0.01	NA	NS
Olfr90	ENSMUSG00000056600.4	0.05	NA	NS
Olfr91	ENSMUSG00000095377.2	0.06	NA	NS
Olfr92	ENSMUSG00000096477.2	-0.02	NA	NS
Gm4831	ENSMUSG00000092339.1	0.01	NA	NS
Gm19807	ENSMUSG00000092223.1	-0.01	NA	NS
Olfr93	ENSMUSG00000091601.3	-0.01	NA	NS
Vhl-ps1	ENSMUSG00000092408.1	0.02	NA	NS
Olfr753-ps1	ENSMUSG00000090556.5	0.02	NA	NS
Gm7031	ENSMUSG00000092270.1	0.01	NA	NS
Olfr94	ENSMUSG00000043827.9	-0.01	NA	NS
Olfr95	ENSMUSG00000049561.9	0.12	NA	NS
Olfr96	ENSMUSG00000064121.4	0.08	NA	NS
Olfr97	ENSMUSG00000058802.5	0.03	NA	NS
Gm20429	ENSMUSG00000092591.1	0.04	NA	NS
Olfr754-ps1	ENSMUSG00000092340.3	0.02	NA	NS
Olfr98	ENSMUSG00000063660.4	0.04	NA	NS
Gm25104	ENSMUSG00000084425.1	0	NA	NS
Olfr755-ps1	ENSMUSG00000092556.2	0.09	NA	NS
Olfr99	ENSMUSG00000061972.3	0.05	NA	NS
Olfr756-ps1	ENSMUSG00000092524.3	0.03	NA	NS
Olfr101	ENSMUSG00000092077.2	-0.01	NA	NS
Olfr102	ENSMUSG00000091531.2	0.06	NA	NS
Olfr103	ENSMUSG00000049618.6	0.06	NA	NS
Olfr104-ps	ENSMUSG00000095858.4	0.02	NA	NS
Olfr757-ps1	ENSMUSG00000092542.2	-0.01	NA	NS
Olfr105-ps	ENSMUSG00000094884.3	0.06	NA	NS
Olfr758-ps1	ENSMUSG00000092396.2	-0.01	NA	NS
Olfr106-ps	ENSMUSG00000095603.4	0.03	NA	NS
Olfr107	ENSMUSG00000063188.4	0.12	NA	NS
Olfr759-ps1	ENSMUSG00000092568.2	0.01	NA	NS
Gm18808	ENSMUSG00000092477.1	NA	NA	NS
Olfr108	ENSMUSG00000059687.4	0.06	NA	NS
Olfr760-ps1	ENSMUSG00000092601.2	0.01	NA	NS
Olfr109	ENSMUSG00000029184.5	0.05	NA	NS
H2-M2	ENSMUSG00000016283.13	0.09	NA	NS
Olfr110	ENSMUSG00000090894.4	0.02	NA	NS
Olfr111	ENSMUSG00000090675.2	0.08	NA	NS
Olfr112	ENSMUSG00000051611.9	0.01	NA	NS
Olfr113	ENSMUSG00000092292.3	0.03	NA	NS
Olfr114	ENSMUSG00000062629.4	-0.01	NA	NS
Gm18213	ENSMUSG00000109188.1	NA	NA	NS
Olfr115	ENSMUSG00000092413.5	0	NA	NS
Olfr116	ENSMUSG00000061336.3	0.09	NA	NS
Olfr117	ENSMUSG00000095286.3	0.07	NA	NS
Olfr118	ENSMUSG00000080990.2	0.03	NA	NS
Olfr119	ENSMUSG00000059964.9	0.02	NA	NS
Gm7335	ENSMUSG00000067189.5	0.03	NA	NS
Olfr120	ENSMUSG00000063994.5	0.07	NA	NS
Olfr121	ENSMUSG00000060017.8	0.03	NA	NS
Olfr122	ENSMUSG00000083947.5	0.01	NA	NS
Gm18268	ENSMUSG00000109185.1	NA	NA	NS
Olfr123	ENSMUSG00000045202.6	0.03	NA	NS
Olfr124	ENSMUSG00000044985.6	0.05	NA	NS
Olfr125	ENSMUSG00000050613.5	0.01	NA	NS
Gm9577	ENSMUSG00000092269.1	0.02	NA	NS
Olfr126	ENSMUSG00000109212.3	0.05	NA	NS
Gm18737	ENSMUSG00000092458.1	-0.02	NA	NS
Gm18520	ENSMUSG00000092468.1	0	NA	NS
Olfr127	ENSMUSG00000058114.3	0.02	NA	NS
Olfr128	ENSMUSG00000059030.5	-0.01	NA	NS
Gm20543	ENSMUSG00000092295.1	0.01	NA	NS
Gm20542	ENSMUSG00000092513.1	0.01	NA	NS
Gm5967	ENSMUSG00000092186.1	0.02	NA	NS
Olfr761	ENSMUSG00000109376.1	0	NA	NS
Gm18522	ENSMUSG00000092213.1	0.01	NA	NS
Gm20541	ENSMUSG00000092390.1	0.03	NA	NS
Olfr129	ENSMUSG00000081724.4	0	NA	NS
Olfr130	ENSMUSG00000094878.2	-0.01	NA	NS
Gm18833	ENSMUSG00000092461.1	0.02	NA	NS
Olfr131	ENSMUSG00000043312.6	0.01	NA	NS
Olfr132	ENSMUSG00000067186.2	0.05	NA	NS
Olfr133	ENSMUSG00000063240.6	0.02	NA	NS
Olfr134	ENSMUSG00000096009.2	0.02	NA	NS
Olfr135	ENSMUSG00000057801.3	0	NA	NS
Olfr138	ENSMUSG00000057443.13	0.05	NA	NS
Olfr137	ENSMUSG00000054940.6	0.05	NA	NS
Olfr762-ps1	ENSMUSG00000092615.2	0.03	NA	NS
Olfr136	ENSMUSG00000096840.3	0.06	NA	NS
AC127361.2	ENSMUSG00000117177.1	0.02	NA	NS
AC127361.1	ENSMUSG00000117135.1	NA	NA	NS
Esp36	ENSMUSG00000092322.8	0.01	NA	NS
Gm20409	ENSMUSG00000092566.1	0	NA	NS
Gm6726	ENSMUSG00000092316.1	0.04	NA	NS
AC126449.1	ENSMUSG00000117127.1	-0.01	NA	NS
Esp34	ENSMUSG00000092244.3	0.01	NA	NS
AC134471.2	ENSMUSG00000117214.1	0	NA	NS
AC134471.1	ENSMUSG00000117213.1	0	NA	NS
Esp31	ENSMUSG00000092342.2	0.01	NA	NS
AC134471.3	ENSMUSG00000117273.1	0.01	NA	NS
AC142213.5	ENSMUSG00000117331.1	-0.01	NA	NS
AC142213.3	ENSMUSG00000117260.1	-0.01	NA	NS
AC142213.1	ENSMUSG00000117067.1	-0.01	NA	NS
AC142213.2	ENSMUSG00000117151.1	-0.01	NA	NS
AC142213.4	ENSMUSG00000117293.1	0.02	NA	NS
AC161261.2	ENSMUSG00000117043.1	NA	NA	NS
AC161261.3	ENSMUSG00000117196.1	NA	NA	NS
AC161261.4	ENSMUSG00000117330.1	0.02	NA	NS
AC161261.1	ENSMUSG00000117005.1	0.02	NA	NS
AC127274.1	ENSMUSG00000117021.1	NA	NA	NS
Esp24	ENSMUSG00000095625.2	0	NA	NS
Gm21903	ENSMUSG00000094168.1	-0.01	NA	NS
Esp23	ENSMUSG00000096697.1	0.02	NA	NS
Esp22	ENSMUSG00000117311.1	0.02	NA	NS
AC127274.2	ENSMUSG00000117207.1	0.03	NA	NS
AC127274.3	ENSMUSG00000117240.1	-0.01	NA	NS
AC127274.4	ENSMUSG00000117277.1	NA	NA	NS
AC125339.1	ENSMUSG00000117236.1	NA	NA	NS
AC138310.2	ENSMUSG00000117267.1	NA	NA	NS
Esp18	ENSMUSG00000094024.1	-0.01	NA	NS
AC138310.1	ENSMUSG00000117024.1	0	NA	NS
Gm26429	ENSMUSG00000095880.1	0.01	NA	NS
Esp16	ENSMUSG00000096345.1	0.09	NA	NS
AC123659.1	ENSMUSG00000117165.1	NA	NA	NS
Esp15	ENSMUSG00000095104.2	0.04	NA	NS
CT010467.2	ENSMUSG00000117319.1	-0.01	NA	NS
Gm42418	ENSMUSG00000098178.1	NA	NA	NS
AY036118	ENSMUSG00000105361.1	NA	NA	NS
AC188608.1	ENSMUSG00000117201.1	0.01	NA	NS
Esp38	ENSMUSG00000095886.2	0.02	NA	NS
Gm26376	ENSMUSG00000095188.1	NA	NA	NS
AC192777.2	ENSMUSG00000117136.1	0.01	NA	NS
Tgif2-ps2	ENSMUSG00000045842.9	-0.01	NA	NS
AC192777.1	ENSMUSG00000117125.1	0	NA	NS
AC192777.3	ENSMUSG00000117307.1	NA	NA	NS
Pgk2	ENSMUSG00000031233.6	-0.01	NA	NS
Crisp3	ENSMUSG00000025433.7	0	NA	NS
Crisp1	ENSMUSG00000025431.4	0	NA	NS
AC162805.5	ENSMUSG00000117162.1	0.01	NA	NS
AC162805.4	ENSMUSG00000117095.1	0.01	NA	NS
AC162805.3	ENSMUSG00000117073.1	0	NA	NS
AC162805.6	ENSMUSG00000117215.1	0.08	NA	NS
AC162805.7	ENSMUSG00000117302.1	0.03	NA	NS
AC162805.1	ENSMUSG00000117017.1	0.01	NA	NS
AC162805.2	ENSMUSG00000117020.1	-0.01	NA	NS
AC161605.1	ENSMUSG00000117057.1	0.01	NA	NS
Esp8	ENSMUSG00000090747.3	-0.01	NA	NS
AC161605.3	ENSMUSG00000117230.1	0.04	NA	NS
AC161605.2	ENSMUSG00000117142.1	-0.01	NA	NS
Esp6	ENSMUSG00000092043.2	-0.01	NA	NS
Gm44501	ENSMUSG00000090897.2	0.02	NA	NS
Esp4	ENSMUSG00000095540.1	0	NA	NS
Esp3	ENSMUSG00000093957.1	-0.01	NA	NS
AC135084.1	ENSMUSG00000117279.1	0.01	NA	NS
Esp1	ENSMUSG00000073396.5	0	NA	NS
Crisp2	ENSMUSG00000023930.14	0.09	NA	NS
Rhag	ENSMUSG00000023926.8	0.02	NA	NS
Gm20574	ENSMUSG00000098082.1	0	NA	NS
Glyatl3	ENSMUSG00000091043.2	0.1	NA	NS
Gm23078	ENSMUSG00000088473.1	0.01	NA	NS
AC121875.2	ENSMUSG00000117119.1	-0.01	NA	NS
AC121875.4	ENSMUSG00000117272.1	0.01	NA	NS
AC121875.3	ENSMUSG00000117210.1	0.02	NA	NS
AC121875.1	ENSMUSG00000117062.1	0.09	NA	NS
Gm6771	ENSMUSG00000098030.1	0.04	NA	NS
AC124237.1	ENSMUSG00000117001.1	NA	NA	NS
Ptchd4	ENSMUSG00000042256.5	0.03	NA	NS
Opn5	ENSMUSG00000043972.8	0.03	NA	NS
Adgrf4	ENSMUSG00000023918.12	0.13	NA	NS
Adgrf2	ENSMUSG00000057899.6	0.04	NA	NS
AC117257.1	ENSMUSG00000117163.1	0.03	NA	NS
CT486005.1	ENSMUSG00000117011.1	0.14	NA	NS
Gm25135	ENSMUSG00000064582.1	0.01	NA	NS
Ankrd66	ENSMUSG00000096140.2	0.02	NA	NS
1700071M16Rik	ENSMUSG00000090307.7	0.03	NA	NS
Tdrd6	ENSMUSG00000040140.15	0.07	NA	NS
Gm25783	ENSMUSG00000084474.1	0.02	NA	NS
Gm24532	ENSMUSG00000088576.1	0.02	NA	NS
AC153418.1	ENSMUSG00000117106.1	-0.01	NA	NS
Runx2os3	ENSMUSG00000090048.1	-0.02	NA	NS
n-R5s27	ENSMUSG00000070209.1	NA	NA	NS
Runx2os2	ENSMUSG00000089849.1	-0.01	NA	NS
Runx2os1	ENSMUSG00000073394.4	0.01	NA	NS
AC154500.1	ENSMUSG00000117326.1	0	NA	NS
AC164546.1	ENSMUSG00000117044.1	0.05	NA	NS
AC164546.2	ENSMUSG00000117217.1	0.02	NA	NS
Gm24979	ENSMUSG00000096425.1	0.01	NA	NS
Spats1	ENSMUSG00000023935.10	0.04	NA	NS
Gm9104	ENSMUSG00000061242.6	0.03	NA	NS
Tcte1	ENSMUSG00000023949.7	0.02	NA	NS
Tmem151b	ENSMUSG00000096847.2	0.09	NA	NS
Gm17080	ENSMUSG00000067389.3	0.01	NA	NS
Gm25008	ENSMUSG00000065743.1	0.01	NA	NS
Capn11	ENSMUSG00000058626.16	-0.11	NA	NS
Gm16172	ENSMUSG00000086472.1	-0.12	NA	NS
1600014C23Rik	ENSMUSG00000094690.2	0	NA	NS
F630040K05Rik	ENSMUSG00000097727.8	0.01	NA	NS
AC165259.1	ENSMUSG00000117139.1	0.03	NA	NS
AC127690.3	ENSMUSG00000117085.1	0	NA	NS
AC127690.2	ENSMUSG00000117048.1	-0.01	NA	NS
AC127690.1	ENSMUSG00000117040.1	NA	NA	NS
AC110562.2	ENSMUSG00000117287.1	0.03	NA	NS
AC110562.1	ENSMUSG00000117109.1	0	NA	NS
Mir693	ENSMUSG00000076141.1	0.01	NA	NS
Gm22474	ENSMUSG00000095740.1	0.01	NA	NS
Lrrc73	ENSMUSG00000071073.5	-0.05	NA	NS
Dlk2	ENSMUSG00000047428.14	0.02	NA	NS
Gm23037	ENSMUSG00000065808.1	0.03	NA	NS
AC151275.1	ENSMUSG00000117269.1	-0.02	NA	NS
Crip3	ENSMUSG00000023968.15	0.01	NA	NS
Slc22a7	ENSMUSG00000067144.7	0	NA	NS
Ttbk1	ENSMUSG00000015599.9	0.06	NA	NS
Gm26904	ENSMUSG00000097560.1	0	NA	NS
Gm47119	ENSMUSG00000114244.1	0.01	NA	NS
Mir6976	ENSMUSG00000106514.1	-0.01	NA	NS
Gnmt	ENSMUSG00000002769.9	0.06	NA	NS
Ptcra	ENSMUSG00000036858.8	0.02	NA	NS
Prph2	ENSMUSG00000023978.5	-0.03	NA	NS
Gm23657	ENSMUSG00000084572.1	0	NA	NS
Gm16494	ENSMUSG00000091775.2	0	NA	NS
Gm4945	ENSMUSG00000062472.6	0.04	NA	NS
Gm26216	ENSMUSG00000089208.1	-0.01	NA	NS
Guca1b	ENSMUSG00000023979.14	-0.01	NA	NS
Gm5814	ENSMUSG00000096361.2	0.03	NA	NS
1700001C19Rik	ENSMUSG00000047150.8	0.08	NA	NS
Gm20517	ENSMUSG00000023984.17	0.02	NA	NS
Kpna2-ps	ENSMUSG00000083672.1	NA	NA	NS
Tomm6	ENSMUSG00000033475.15	-0.09	NA	NS
Gm21981	ENSMUSG00000079444.9	0.04	NA	NS
Tomm6os	ENSMUSG00000084880.1	-0.07	NA	NS
Prickle4	ENSMUSG00000096549.9	0.01	NA	NS
Frs3	ENSMUSG00000023266.11	-0.11	NA	NS
Frs3os	ENSMUSG00000086930.1	0.01	NA	NS
Pgc	ENSMUSG00000023987.14	-0.17	NA	NS
Tfeb	ENSMUSG00000023990.18	0.03	NA	NS
Mdfi	ENSMUSG00000032717.14	-0.02	NA	NS
Gm25201	ENSMUSG00000065027.1	0.01	NA	NS
n-R5s28	ENSMUSG00000064748.1	0	NA	NS
Gm15556	ENSMUSG00000085932.1	0.02	NA	NS
Gm5228	ENSMUSG00000084288.1	0.01	NA	NS
Gm14871	ENSMUSG00000082492.1	NA	NA	NS
1700122O11Rik	ENSMUSG00000094928.1	-0.04	NA	NS
CAAA01091008.1	ENSMUSG00000117308.1	-0.02	NA	NS
CAAA01189291.2	ENSMUSG00000117334.1	0.04	NA	NS
1700067P10Rik	ENSMUSG00000021545.5	-0.01	NA	NS
CAAA01189291.1	ENSMUSG00000117157.1	0.03	NA	NS
9830107B12Rik	ENSMUSG00000073386.5	0	NA	NS
CAAA01087686.1	ENSMUSG00000117266.1	0.02	NA	NS
A530064D06Rik	ENSMUSG00000043939.15	0.14	NA	NS
Trem1	ENSMUSG00000042265.13	0.03	NA	NS
AC241601.2	ENSMUSG00000117318.1	0.01	NA	NS
Trem3	ENSMUSG00000041754.5	0.01	NA	NS
Treml4	ENSMUSG00000051682.15	0.1	NA	NS
B430306N03Rik	ENSMUSG00000043740.15	0.1	NA	NS
Treml1	ENSMUSG00000023993.7	-0.03	NA	NS
AC166164.1	ENSMUSG00000117104.1	-0.01	NA	NS
Tspo2	ENSMUSG00000023995.12	0.06	NA	NS
AC165291.1	ENSMUSG00000117019.1	0.04	NA	NS
Gm24071	ENSMUSG00000077708.1	0	NA	NS
Gm23642	ENSMUSG00000088483.1	NA	NA	NS
Lrfn2	ENSMUSG00000040490.4	0.01	NA	NS
Gm44304	ENSMUSG00000105424.1	NA	NA	NS
1700008K24Rik	ENSMUSG00000101012.6	-0.01	NA	NS
AC154247.1	ENSMUSG00000117115.1	0.02	NA	NS
Gm22978	ENSMUSG00000064541.1	-0.01	NA	NS
AC104866.2	ENSMUSG00000117221.1	0.01	NA	NS
AC104866.1	ENSMUSG00000117198.1	0.04	NA	NS
Kif6	ENSMUSG00000023999.14	0.05	NA	NS
Gm16555	ENSMUSG00000090012.1	0.01	NA	NS
Gm16554	ENSMUSG00000090227.1	0.01	NA	NS
AC114824.2	ENSMUSG00000117173.1	0.03	NA	NS
AC114824.1	ENSMUSG00000117034.1	NA	NA	NS
AC132235.2	ENSMUSG00000117117.1	0.04	NA	NS
Gm37173	ENSMUSG00000104256.2	-0.01	NA	NS
AC132235.3	ENSMUSG00000117138.1	0.06	NA	NS
AC132235.1	ENSMUSG00000117077.1	-0.01	NA	NS
AL592112.1	ENSMUSG00000117009.1	0.01	NA	NS
AY702103	ENSMUSG00000067103.6	0.05	NA	NS
Dazl	ENSMUSG00000010592.9	0.1	NA	NS
AC060761.1	ENSMUSG00000117222.1	-0.02	NA	NS
Gm7334	ENSMUSG00000044645.8	NA	NA	NS
Gm25177	ENSMUSG00000084583.1	NA	NA	NS
AC110168.1	ENSMUSG00000117168.1	0	NA	NS
AC154488.1	ENSMUSG00000117204.1	0	NA	NS
AC151267.1	ENSMUSG00000117041.1	0.01	NA	NS
AC151267.2	ENSMUSG00000117181.1	NA	NA	NS
E430014B02Rik	ENSMUSG00000102973.1	0.02	NA	NS
C230085N15Rik	ENSMUSG00000102212.1	0.08	NA	NS
Gm36931	ENSMUSG00000103779.1	0.06	NA	NS
5830444F18Rik	ENSMUSG00000102744.1	0.01	NA	NS
Gm37248	ENSMUSG00000103216.1	-0.01	NA	NS
